Link,Rodzaj (nośnik),Dział,Autor,Tytuł,Tytuł originału,Język,Wydawca,Rok wydania,Rodzaj oprawy,Wymiary,Liczba stron,Ciężar,Wydano,ISBN,EAN/UPC,Image,Description,Kategoria
/pl/zaraza_komisarz_igor_brudny_tom_4_wyd_2024-9788383820460,książka / book,Książki i czasopisma / Books and periodicals,Przemysław Piotrowski,Zaraza,,polski,Czarna owca,2024,Twarda barwione brzegi,13.5x21.0,432,"0,53 kg",09.10.2024,9788383820460 (9788383820460),9788383820460,/img/product_images_new/188/928188_01_zaraza_komisarz_igor_brudny_tom_4_wyd_2024.300.jpg,"Ekskluzywne wydanie w twardej oprawie z barwionymi brzegami. Po tym, jak cudem uszedł z życiem z zasadzki psychopatycznego mordercy, Igor Brudny powoli dochodzi do siebie. Świat, w którym się obudził, nie jest już taki sam. Komisarz nie może wrócić do Warszawy, a zespół inspektora Romualda Czarneckiego nie istnieje. Ale przynajmniej dawna partnerka Brudnego, Julia Zawadzka, wciąż jest przy nim. Sama Zawadzka, po przeniesieniu do komendy w Zielonej Górze, również mierzy się z nowymi wyzwaniami. Prowadzone przez nią śledztwo utknęło w martwym punkcie, a w dodatku w pobliskim lesie znaleziono zwłoki kolejnej zamordowanej kobiety. Wyniki sekcji są jasne: w ciele ofiary nie została ani jedna kropla krwi. Wszystko wskazuje na to, że nad Zieloną Górą zbierają się ciemne chmury. Sfrustrowany własną bezradnością Brudny zastanawia się, czy zło, które znał tak dobrze, na stałe rozgościło się w mieście. Któregoś dnia w jego domu niespodziewanie pojawia się ktoś, kto desperacko potrzebuje pomocy. Czy pokiereszowany komisarz znajdzie w sobie siłę, by rozwiązać jeszcze jedną sprawę?","Kryminały, Powieść polska"
/pl/anubis_komisarz_igor_brudny_tom_7_wyd_2024-9788383820347,książka / book,Książki i czasopisma / Books and periodicals,Przemysław Piotrowski,Anubis,,polski,Czarna owca,2024,Twarda barwione brzegi,13.5x21.0,416,"0,51 kg",09.10.2024,9788383820347 (9788383820347),9788383820347,/img/product_images_new/182/928182_01_anubis_komisarz_igor_brudny_tom_7_wyd_2024.300.jpg,"Ekskluzywne wydanie w twardej oprawie z barwionymi brzegami. Gdyby nie meldunek z Interpolu, to akta tej sprawy nadal kurzyłyby się w policyjnym Archiwum X. Dwie ofiary – jedną sprzed pięciu lat z Zielonej Góry i drugą sprzed miesiąca z Hurghady – łączy bardzo niepokojący fakt: obydwa trupy zostały zmumifikowane. Komendant Romuald Czarnecki wysyła do Egiptu swojego najlepszego człowieka. Igor Brudny leci na miejsce zbrodni w towarzystwie aspirant Jagny Witos. Nie podoba się to Julce Zawadzkiej, która wciąż dochodzi do siebie po akcji w Bieszczadach. Jej zdaniem młoda policjantka ma wobec Brudnego własne zamiary… Gdzieś między Polską a Egiptem grasuje morderca, który wzorem staroegipskich bóstw upomina się o sprawiedliwość. Brudny nie wie, kim jest, gdzie się ukrywa ani ile osób zabił. Jednego jest jednak pewien – zabójca wkrótce uderzy ponownie.","Powieść polska, Kryminały"
/pl/bagno_komisarz_igor_brudny_tom_5_wyd_2024-9788383820354,książka / book,Książki i czasopisma / Books and periodicals,Przemysław Piotrowski,Bagno,,polski,Czarna owca,2024,Twarda barwione brzegi,13.5x21.0,448,"0,545 kg",09.10.2024,9788383820354 (9788383820354),9788383820354,/img/product_images_new/183/928183_01_bagno_komisarz_igor_brudny_tom_5_wyd_2024.300.jpg,"Ekskluzywne wydanie w twardej oprawie z barwionymi brzegami. Audycję radiową przerywa telefon od tajemniczego człowieka, który przedstawia się jako Sędzia. Jednocześnie w internecie pojawia się transmisja, w trakcie której mężczyzna w katowskim kapturze torturuje bliskiego współpracownika władzy. Przed egzekucją wyjawia wszystkie grzechy i przewinienia swojej ofiary. Służby zostają postawione w stan najwyższej gotowości. Policja odnajduje ciało straconego na wizji mężczyzny na terenie dawnego sierocińca sióstr hieronimek. Na miejsce zdarzenia wezwany zostaje komisarz Igor Brudny. Człowiek, którego już nigdy nie chciał spotkać, składa mu propozycję nie do odrzucenia. Brudny i Zawadzka muszą odnaleźć się w kompletnie obcym im świecie wielkiej polityki, zgniłych układów i tajnych służb. Kolejne działania Sędziego skutecznie paraliżują państwo, a wzburzeni ludzie wychodzą na ulice. W całym tym chaosie, po raz kolejny tropiąc psychopatycznego mordercę, Brudny po raz pierwszy nie wie, czy stoi po właściwej stronie.","Powieść polska, Kryminały"
/pl/cherub_komisarz_igor_brudny_tom_3_wyd_2024-9788383820361,książka / book,Książki i czasopisma / Books and periodicals,Przemysław Piotrowski,Cherub,,polski,Czarna owca,2024,Twarda barwione brzegi,13.5x21.0,440,"0,55 kg",09.10.2024,9788383820361 (9788383820361),9788383820361,/img/product_images_new/184/928184_01_cherub_komisarz_igor_brudny_tom_3_wyd_2024.300.jpg,"Ekskluzywne wydanie w twardej oprawie z barwionymi brzegami. Zielonogórskie lato przerywa kolejna zbrodnia. Prokurator Brunon Kotelski zostaje bestialsko okaleczony i zamordowany. W tym samym czasie w Warszawie komisarz Igor Brudny otrzymuje pamiątkę z przeszłości. Pod nieobecność emerytowanego inspektora Romualda Czarneckiego sprawę przejmuje prokurator Arleta Winnicka. Zainscenizowane miejsce zbrodni, wybór ofiary i brak śladów nie pozostawiają żadnych wątpliwości. Morderca jest brutalny, nieprzewidywalny i świetnie panuje nad sytuacją. Bardzo szybko daje śledczym do zrozumienia, że żadne z nich nie może czuć się bezpieczne. Szykuje się najtrudniejsza sprawa w ich karierze. Brudny, zdeterminowany, by uratować przyjaciół i raz na zawsze zostawić przeszłość za sobą, podejmuje wyzwanie. Finałowy pojedynek dopiero się rozpoczyna.","Kryminały, Powieść polska"
/pl/zaginiona_kareta_psi_patrol_story-9788382828924,książka / book,Książki i czasopisma / Books and periodicals,,Psi Patrol Story 54 Zaginiona kareta,,polski,Media Service Zawada,2024,Miękka,22.0x21.5,24,"0,10 kg",20.12.2024,9788382828924 (9788382828924),9788382828924,/img/product_images_new/725/1053725_01_zaginiona_kareta_psi_patrol_story.300.jpg,"Opowiadania dla najmłodszych miłośników. W każdej książeczce czytelnicy poznają nową, wspaniałą historię. 24 strony czytania, wielkie kolorowe ilustracje. Sprawdź, jakie przygody przytrafiły się ulubionym bohaterom!","Dla dzieci i młodzieży, Dzieci do lat 6, Bajka i baśń"
/pl/dzien_czekolady-9788382081374,książka / book,Książki i czasopisma / Books and periodicals,Anna Onichimowska,Dzień czekolady,,polski,Literatura,2022,Twarda,16.8x22.0,56,"0,25 kg",03.11.2022,9788382081374 (9788382081374),9788382081374,/img/product_images_new/495/724495_01_dzien_czekolady_wyd_7.300.jpg,"Opowieść o czasie, który wszystko zmienia, o lękach, marzeniach, tęsknocie, a przede wszystkim – o miłości. Jej bohaterowie – siedmioletni Dawid i Monika – przeżywają problemy zbyt trudne na swój wiek. Radzą sobie z nimi, oswajając rzeczywistość na swój dziecięcy sposób.  Książka została nagrodzona w I Konkursie Literackim im. Astrid Lindgren i jest inspiracją do filmu pod tym samym tytułem w reżyserii Jacka Piotra Bławuta.","Przygodowa, Dla dzieci i młodzieży, Literatura dla dzieci polska, Literatura dla dzieci polska (7-13 lat), Dla dzieci i młodzieży, Dzieci od 7 do 13"
/pl/basn_o_zlamanym_sercu-9788367195553,książka / book,Książki i czasopisma / Books and periodicals,Stephanie Garber,Baśń o złamanym sercu,Once Upon a Broken Heart,angielski,Poradnia K,2023,Miękka ze skrzydełkami,20.5x13.5,344,"0,355 kg",25.01.2023,9788367195553 (9788367195553),9788367195553,/img/product_images_new/878/716878_01_basn_o_zlamanym_sercu.300.jpg,"Baśń o złamanym sercu to urzekająca powieść fantasy i wspaniały początek nowej serii uwielbianej autorki książek dla młodzieży i powrót do magicznego świata znanego z Caravalu. Czytelnicy będą zachwyceni. W nowej książce Stephanie Garber dostają wszystko to, co lubią : niezwykłą historię, misternie rozwijane wątki, szybkie tempo, szalone zwroty akcji i barwne postaci z krwi i kości. Zaczyna się jak w bajce… Evangelina Fox zawsze wierzyła w prawdziwą miłość. Aż do czasu, kiedy ukochany mężczyzna zaręczył się z jej przyrodnią siostrą! Evangelina jest pewna, że został zaczarowany. Nie może dopuścić do małżeństwa! Zrobi wszystko, by, jak w bajkach, żyć długo i szczęśliwie. Zdesperowana zawiera pakt z Jacksem, charyzmatycznym Księciem Serc. W zamian za trzy pocałunki, które Evangelina ma złożyć w wybranym przez niego miejscu i czasie, książę powstrzyma ślub, a dziewczyna wyleczy złamane serce. To pozornie niewielka cena za szczęście, ale umowa z nieśmiertelnym to niebezpieczna gra. Wkrótce Evangelina przekonuje się, że książę chce od niej znacznie więcej, niż mu przyrzekła. Ma swoje plany względem dziewczyny, plany, które mogą zakończyć się albo wielkim szczęściem, albo wielką tragedią. Baśń o złamanym sercu to idealny romans fantasy. Prawdziwa miłosna magYA!","Dla dzieci i młodzieży, Literatura dla młodzieży, Literatura dla młodzieży zagraniczna, Bajka i baśń, Fantastyka, Fantasy"
/pl/gil_teofil-9788383453651,książka / book,Książki i czasopisma / Books and periodicals,Dorota Kozioł,Gil Teofil,,polski,Wydawnictwo Diecezjalne,2025,Miękka,21.0x29.5,16,"0,11 kg",18.04.2025,9788383453651 (9788383453651),9788383453651,/img/product_images_new/095/1325095_01_gil_teofil.300.jpg,Gil Teofil to kolejny bohater ulubionej dziecięcej serii. Mały ptak o wrażliwym sercu chce pomóc cierpiącemu Panu Jezusowi na krzyżu. I dzięki temu otrzymuje wyjątkową nagrodę.,"Dla dzieci i młodzieży, Literatura dla dzieci polska, Religijna"
/pl/pas_oriona-9788382932737,książka / book,Książki i czasopisma / Books and periodicals,Rose Merrin,Pas Oriona,Orion’s Belt,angielski,Videograf,2025,Miękka ze skrzydełkami,13.5x20.8,304,"0,25 kg",24.06.2025,9788382932737 (9788382932737),9788382932737,/img/product_images_new/077/1454077_01_pas_oriona.300.jpg,"XVII-wieczna Holandia to czas kolonizacji, rozwoju, nauki i dobrobytu, złoty wiek. Jej tolerancja religijna przyciąga ludzi z całej Europy, w tym Żydów wypędzonych z Hiszpanii i Portugalii. Ci obcokrajowcy niosą ze sobą swoje różnice, kulturę, odrębne wartości i marzenia. Uwięziona pomiędzy dwoma światami młoda Isabella nie należy do żadnego z nich. Co stanie się z kobietą poszukująca niezależności w złożonym świecie, w którym indywidualne dążenia zderzają się z uprzedzeniami i normami? Do jakich niemożliwych wyborów i zbrodni będzie musiała się posunąć, aby ocalić swoją dumę? Jej uroda sprawia, że staje się modelką Johannesa Vermeera i pozuje do dwóch jego obrazów: Dziewczyna z perłą i Dziewczyna siedząca przy klawesynie – ostatnia praca artysty. Pas Oriona to książka o kobietach, emancypacji, miłości i wolności. Książka o przemianie, jaką narzuca nam życie, ale która po jej urzeczywistnieniu zapewnia oczyszczenie i wyzwolenie.","Społeczno-obyczajowa, Literatura kobieca, Powieść zagraniczna"
/pl/lisia_zona-9788383820026,książka / book,Książki i czasopisma / Books and periodicals,Yangsze Choo,Lisia żona,The Fox Wife,polski,Echa,2025,Twarda,13.0x21.5,496,"0,64 kg",18.06.2025,9788383820026 (9788383820026),9788383820026,/img/product_images_new/504/1459504_01_lisia_zona.300.jpg,"Niektórzy uważają, że lisy są podobne do duchów, bo też gromadzą qi, ale nic bardziej mylnego. Jesteśmy żywymi istotami, takimi jak wy, po prostu zazwyczaj lepiej wyglądamy… Mandżuria, rok 1908. W ostatnich latach rządów dynastii Qing właściciel restauracji znajduje na swoim progu zamarzniętą kurtyzanę. Jej śmierć wywołuje plotki o lisach, które według ludowych wierzeń zwodzą śmiertelników, przybierając postać pięknych kobiet i przystojnych mężczyzn. Bao, detektyw obdarzony niezwykłą zdolnością wykrywania kłamstw, otrzymuje zadanie ustalenia tożsamości zmarłej. Tymczasem rodzina chińskich aptekarzy, mimo biegłości w leczeniu chorób, nie potrafi uwolnić się od klątwy, która nad nimi wisi. Wydaje się jednak, że gdy w ich życie wkracza niebezpiecznie czarująca służka zwana Śnieżną, ich los w końcu się odmienia. Tylko czy na pewno? Śnieżna skrywa wiele sekretów, a przede wszystkim jest matką, która pragnie pomścić swoje utracone dziecko. Trop zaprowadzi ją z północy Chin aż do Japonii, a Bao będzie podążał za nią niczym wierny pies. Zarówno Śnieżna, jak i Bao, poruszając się wśród mitów i błędnych wyobrażeń o lisich duchach, spotkają starych przyjaciół i nowych wrogów – a trup nadal będzie ścielić się gęsto. Yangsze Choo mistrzowsko eksploruje świat śmiertelników i duchów, ludzi i innych stworzeń, a także olśniewające momenty, gdy ich ścieżki się krzyżują. Lisia żona, napisana z epickim rozmachem i pełna wyjątkowych, niezapomnianych bohaterów, to zachwycająca powieść o dawnych miłościach i drugich szansach, głębi matczynej miłości oraz pradawnych ludowych podaniach, które mogą okazać się prawdą. Yangsze Choo to malezyjska pisarka chińskiego pochodzenia. Po ukończeniu studiów licencjackich na Harvardzie, pracowała w korporacjach, a następnie napisała debiutancką powieść The Ghost Bride. Narzeczona ducha, która stała się bestsellerem „New York Timesa” i została zekranizowana jako serial Netflixa. Jej druga powieść Nocny tygrys została wybrana jako lekturę klubu czytelniczego Reese Witherspoon, a jej fragmenty czytano podczas platynowego jubileuszu królowej Elżbiety II. Proza Choo jest bogata, a powolne odkrywanie skomplikowanych relacji łączących bohaterów, którzy spotykają się po latach, trzyma w ogromnym napięciu. Wspaniała rzecz. – „Publishers Weekly” Intrygująca, chytrze pomyślana i zagadkowa powieść, dla której warto uwierzyć w niewiarygodne (…) Bogata azjatycka tradycja związana z lisim folklorem stanowi tło dla złożonej, nastrojowej historii o tożsamości i odkrywaniu tajemnic rozgrywającej się w Mandżurii na początku XX wieku.– „Kirkus”","Powieść zagraniczna, Społeczno-obyczajowa"
/pl/somatyczna_terapia_traumy_skuteczne_narzedzia_wzma-9788382527964,książka / book,Książki i czasopisma / Books and periodicals,Jordan Dann,Somatyczna terapia traumy Skuteczne narzędzia wzmacniania relacji umysł-ciało,Somatic Therapy for Healing Trauma,polski,Czarna Owca,2025,Twarda,14.5x21.5,192,"0,335 kg",18.06.2025,9788382527964 (9788382527964),9788382527964,/img/product_images_new/488/1459488_01_somatyczna_terapia_traumy.300.jpg,"Ulecz się z traumy i odzyskaj spokój Terapia somatyczna pozwala uwolnić uwięziony w ciele stres emocjonalny i psychiczny. Jej zastosowanie umożliwia przetworzenie traumy i powrót do zdrowia. Techniki oparte na dowodach naukowych Dowiedz się, czym jest terapia somatyczna i jak działa, a także poznaj najważniejsze metody jej stosowania. Terapia somatyczna w praktyce Wykorzystaj ćwiczenia pisemne, pracę z ciałem i ćwiczenia oddechowe do regulacji układu nerwowego i przywrócenia równowagi umysłu oraz ciała. Spokój i lepsze życie w zasięgu ręki Odzyskaj grunt pod nogami i ciesz się stabilniejszym i szczęśliwszym życiem. *** Jordan Dann– dyplomowana psychoanalityczka zajmująca się terapią somatyczną i terapią par. Ukończyła zaawansowane szkolenie w zakresie terapii Gestalt i jest specjalistką w zakresie metod Somatic Experiencing oraz Imago Relationship. Prowadzi prywatną praktykę w Nowym Jorku i jest członkinią wydziału Gestalt Associates for Psychotherapy. Możesz ją obserwować na Instagramie (@jordandann).","Poradniki, Psychologia. Psychoterapia, Uczucia. Emocje. Zmysły, Stres. Agresja. Przemoc, Psychologia. Psychoterapia, Techniki psychologii i psychoterapii"
/pl/psi_patrol_kocham_naklejac_psiastyczni_przyjaciele-9788382829143,książka / book,Książki i czasopisma / Books and periodicals,,Psi Patrol. Kocham naklejać. Psiastyczni Przyjaciele Psi Patrol. Kocham naklejać. Psiastyczni Przyjaciele,,polski,Media Service Zawada,2025,Miękka,24.5x27.0,6,"0,10 kg",30.05.2025,9788382829143 (9788382829143),9788382829143,/img/product_images_new/024/1475024_01_psi_patrol_kocham_naklejac_psiastyczni_przyjaciele.300.jpg,"Dołącz do ulubionych bohaterów z Psi Patrol i baw się naklejkami jak nigdy dotąd!Zestaw „Psi Patrol. Psiastyczni Przyjaciele” to prawdziwa przygoda dla dzieci, które kochają zabawę z naklejkami i bohaterską ekipą z Zatoki Przygód. W środku czeka 70 wypukłych naklejek Psi Patrol, przedstawiających Chase’a, Marshalla, Skye, Rocky’ego i pozostałych pupilków w pełnej akcji odsłonie. Krótkie opowiadanie rozwija wyobraźnię, a wygodna teczka z rączką pozwala zabrać książkę wszędzie — do przedszkola, na wakacje, do dziadków. Książeczka z naklejkami Psi Patrol z serii „Kocham naklejać” to świetna okazja, by połączyć zabawę z rozwojem małej motoryki i twórczym myśleniem. Idealna jako prezent dla małych fanów bajki! Cechy produktu:  Aż 70 wypukłych naklejek z bohaterami Psi Patrol Poręczna teczka z rączką – wygodna do noszenia i przechowywania Opowiadanie inspirowane przygodami z Zatoki Przygód  Dodaj do koszyka i wyrusz z Psi Patrol na kolejną naklejkową misję!",Dla dzieci i młodzieży
/pl/nieczuly_casanova-9788368381153,książka / book,Książki i czasopisma / Books and periodicals,L.J. Shen,Nieczuły casanova,Cold Hearted Casanova,angielski,LUNA,2025,Miękka ze skrzydełkami,13.5x20.5,448,"0,405 kg",25.06.2025,9788368381153 (9788368381153),9788368381153,/img/product_images_new/885/1490885_01_nieczuly_casanova.300.jpg,"Miliarder Riggs Bates dobrze wie, że pieniądze nie kupią mu szczęścia. Utrzymuje swój majątek w sekrecie, a kobiety zmienia jak rękawiczki. Przynajmniej do momentu, gdy zostaje przyłapany na romansie z zamężną prezenterką przez jej ambitną asystentkę. Daphne Markham pragnie w życiu dwóch rzeczy: małżeństwa, które zapewni jej stabilność, i życia w Stanach. Gdy niedoszły narzeczony odchodzi, by „odnaleźć siebie”, a wiza pracownicza zbliża się do wygaśnięcia, dziewczyna decyduje się na drobny szantaż. Na szczęście Riggsowi również zależy na pozostaniu w Nowym Jorku, więc zaręczyny szybko dochodzą do skutku. Mimo początkowej niechęci Riggs i Daphne zaczynają z czasem zauważać, ile ich łączy. Małżeństwo, które miało być fałszywe, coraz bardziej przypomina prawdziwy związek. Pytanie jednak, czy i ona, i on będą mieli na tyle odwagi, by sięgnąć po upragnioną miłość…","Romanse, Powieść zagraniczna"
/pl/to_jej_wina-9788321353371,książka / book,Książki i czasopisma / Books and periodicals,Emma Ångström,To jej wina,Det hon förtjänar,szwedzki,LeTra,2025,Miękka ze skrzydełkami,13.5x21.5,352,"0,38 kg",02.07.2025,9788321353371 (9788321353371),9788321353371,/img/product_images_new/515/1496515_01_to_jej_wina.300.jpg,"Niektóre związki mogą być niebezpieczne, a niektóre decyzje mogą kosztować życie… Fanny Karlsson dobiega trzydziestki, pracuje jako fizjoterapeutka i desperacko pragnie miłości. Jej przyjaciele pochłonięci są własnym życiem, a jedyną bliską jej osobą jest Maj-Britt, starsza pani, z którą spotyka się podczas spacerów z psem. Pewnego wieczoru Fanny natrafia na program telewizyjny o więźniach. Wystarczy jedno spojrzenie na Johana, skazanego za morderstwo, by poczuła, że musi go poznać. Wierzy, że jest w nim coś więcej – że tylko ona może go zrozumieć i się nim zaopiekować. Ich korespondencja przeradza się w relację, która stopniowo staje się pułapką bez wyjścia. W tym samym czasie Edda Nord porzuca błyskotliwą karierę w PR i zaczyna pracę w Fundacji Pomocy Kobietom. Chce pomagać innym, ale nie przeczuwa, że sama może znaleźć się w niebezpieczeństwie. Jej własne małżeństwo zaczyna się rozpadać, a historie podopiecznych otwierają jej oczy na rzeczywistość, której wcześniej nie dostrzegała. Losy bohaterek przecinają się, gdy zdesperowana Fanny zgłasza się do fundacji po pomoc – zaczyna rozumieć, że coś jest nie tak, ale jest już za późno. Johan nie zamierza pozwolić jej odejść. Edda robi wszystko, by ochronić kobietę, ale nieświadomie sprowadza na nią jeszcze większe niebezpieczeństwo. Czy mimo wszystko uda jej się uratować Fanny?","Powieść zagraniczna, Sensacyjne i thrillery"
/pl/robert_lewandowski_fantastyczna_9-9788384000250,książka / book,Książki i czasopisma / Books and periodicals,Maciej Słomiński,Robert Lewandowski Fantastyczna 9,,polski,RM,2025,Miękka,14.0x20.5,416,"0,44 kg",25.06.2025,9788384000250 (9788384000250),9788384000250,/img/product_images_new/988/1527988_01_robert_lewandowski_fantastyczna_9.300.jpg,"Najlepszy polski piłkarz – pewnie wiecie, o kim mowa. Ale czy znacie szczegóły jego kariery? Dlaczego rozstał się z Legią? Kto zabrał go na obóz Znicza Pruszków? Dlaczego tak trudno mu było odejść z Lecha Poznań? Jak rozwijała się jego światowa kariera? I jak wyglądały kulisy jego przejścia do FC Barcelony? Autor dotarł do osób, które towarzyszyły Lewemu na każdym etapie jego sportowej drogi, począwszy od prezesów klubów, przez kolegów z boiska i trenerów, skończywszy na dziennikarzach, którzy widzieli, jak Robert strzela cztery gole Realowi Madryt czy pięć Wolfsburgowi w dziewięć minut. Sławomir Peszko, jeden z najlepszych kolegów Lewego, powiedział nam o hierarchii panującej w kadrze: najpierw jest selekcjoner, on wszystko konsultuje z Robertem, potem jest cała reszta piłkarzy. Chcecie wiedzieć więcej? Sięgnijcie po nową, zaktualizowaną biografię Roberta Lewandowskiego. Maciej Słomiński – pracował dla UEFA podczas Euro 2012 i jako polski korespondent brytyjskiego dziennika „The Guardian”. Publikował m.in. w „Fakcie”, „Rzeczpospolitej”, a od 2020 r. jest dziennikarzem portalu Interia. Oprócz biografii Roberta Lewandowskiego jest współautorem biografii Grzegorza Króla Przegrany. Od urodzenia w 1978 r. mieszka w Sopocie.","Sport, Sport, Historia i teoria sportu. Sportowcy, Sport, Piłka nożna, Biografie"
/pl/zlodziejka_wspomnien_barwione_brzegi-9788367788649,książka / book,Książki i czasopisma / Books and periodicals,Renata Wasilewska,Złodziejka wspomnień barwione brzegi,,polski,BIAŁE PIÓRO,2025,Miękka barwione brzegi,14.5x21.0,354,"0,425 kg",,9788367788649 (9788367788649),9788367788649,/img/product_images_new/104/1541104_01_zlodziejka_wspomnien.300.jpg,"Czy zastanawialiście się kiedyś, jak by to było, gdybyśmy mogli pozbywać się niechcianych wspomnień? Wyrzucić z głowy wszystkie traumy, porażki i życiowe wpadki. Jak wolny byłby wtedy nasz umysł?! Złodziejka wspomnień jest właśnie próbą odpowiedzi na powyższe pytania. Ale nie jest to powieść psychologiczna. O nie! To przewrotna obyczajówka z wątkiem kryminalnym i szczyptą fantazji oraz ogromną dawką dobrego humoru, który z pewnością poprawi Wam samopoczucie. Nie zabraknie w niej również historii miłosnej, bez której każda powieść wygląda przecież „blado”. Obdarzona nietypowymi zdolnościami Matylda Ladro pomaga usunąć niechciane wspomnienia. W jej pracy towarzyszą i pomagają jej: podrywacz – Jerry Świstak oraz internetowa hakerka z zamiłowania – Zuza Swift. Ich rutynowy świat usług nietypowych zostaje zachwiany, gdy na horyzoncie pojawia się widmo morderstwa. Czy świeżo upieczonym detektywom amatorom uda się zapobiec zbrodni? Jakie niespodzianki napotkają? I czy nitka tajemnicy nie zaprowadzi ich przypadkiem do kłębka zagadek? Zanurzcie się w niesamowity świat złodziejki wspomnień i kota, który ją sobie wychował.","Powieść polska, Społeczno-obyczajowa, Literatura kobieca"
/pl/my_beloved_monster_ilustrowane_brzegi-9788328910782,książka / book,Książki i czasopisma / Books and periodicals,Marta Łabęcka,My Beloved Monster. Wydanie premium,,polski,BeYA,2025,Twarda barwione brzegi,14.0x20.8,648,"0,53 kg",,9788328910782 (9788328910782),9788328910782,/img/product_images_new/858/1649858_01_my_beloved_monster_ilustrowane_brzegi.300.jpg,"Dlaczego to zrobiłeś, Chad?! Norwood w Karolinie Północnej uchodziło za najspokojniejsze miejsce na świecie. Mieszkańcy znali się doskonale ― byli świadomi radości i smutków swoich sąsiadów, spędzali razem czas, przyjaźnili się ze sobą. W Norwood nigdy nie dzieje się nic złego ― powtarzano. Dorośli wypowiadali te słowa z łagodnym spokojem, młodzież z pewną irytacją. Przy całej swojej sielankowości bowiem ich miasteczko było po prostu nudne. Aż do dnia, w którym Chadwick Myers postanowił ten spokój zburzyć i wymierzył broń w swoich najlepszych przyjaciół. Nieobecność w szkole jego dziewczyny Holly Wilson uczyniła ją w oczach wszystkich współwinną okrutnej zbrodni, w wyniku której miasteczko Norwood znalazło się nagle na pierwszych stronach gazet w całej Ameryce. Co się kryło za straszliwym czynem ukochanego Holly? Czy Chadwick Myers naprawdę był takim potworem, za jakiego mają go mieszkańcy Norwood? Czy dziewczynie uda się dotrzeć do prawdy?","Dla dzieci i młodzieży, Literatura dla młodzieży"
/pl/niezwykle_objawienia_ks_jerzego_popieluszki_we_wlo-9788368317879,książka / book,Książki i czasopisma / Books and periodicals,"Milena Kindziuk , Józef Naumowicz",Niezwykłe objawienia ks. Jerzego Popiełuszki we Włoszech,,polski,Esprit,2025,Miękka ze skrzydełkami,13.0x20.0,240,"0,268 kg",25.06.2025,9788368317879 (9788368317879),9788368317879,/img/product_images_new/426/1549426_01_niezwykle_objawienia_ks_jerzego_popieluszki_we_wloszech.300.jpg,"Objawienia ks. Jerzego Popiełuszki, doświadczane od kilkunastu lat przez Francescę Sgobbi z Fiumicello we Włoszech, to unikatowy fenomen na skalę światową. Błogosławiony kapłan przekazuje jej duchowe przesłania, także o swojej męczeńskiej śmierci. Ks. prof. Józef Naumowicz i dr Milena Kindziuk odwiedzili wizjonerkę i opisali jej życie oraz objawienia w swojej najnowszej książce. Co chce nam dziś powiedzieć ks. Popiełuszko? I dlaczego właśnie teraz?","Literatura religijna, Religia i wiara, Historia religii i kościoła. Duchowni"
/pl/siedem_skor_esther_wilding-9788368367614,książka / book,Książki i czasopisma / Books and periodicals,Holly Ringland,Siedem skór Esther Wilding,The Seven Skins of Esther Wilding,angielski,MARGINESY,2025,Miękka ze skrzydełkami,13.5x21.0,600,"0,554 kg",02.07.2025,9788368367614 (9788368367614),9788368367614,/img/product_images_new/306/1567306_01_siedem_skor_esther_wilding.300.jpg,"Esther Wilding jechała do domu drogą wzdłuż wybrzeża dokładnie w rocznicę tego dnia, gdy jej siostra weszła do morza i zaginęła. Teraz, pod wieczór, światło było boleśnie złote.  Przejmująca i magiczna powieść o żałobie, odwadze, przemianie i sile napisana przez autorkę międzynarodowego bestsellera Wszystkie kwiaty Alice Hart  Wydaje się, że część odpowiedzi kryje się w pamiętniku, do którego dziewczyna wkleiła siedem ilustracji przedstawiających tajemnicze postacie i do każdej dołączyła zagadkowe wersy. By podążyć śladami ukochanej siostry, Esther wyrusza z Tasmanii do Kopenhagi. Podczas długiej podróży, która zaprowadzi ją aż na Wyspy Owcze, odnajdzie bohaterki nordyckich legend i baśni, ale też żywe kobiety gotowe podzielić się swoją mocą i mądrością.  Siedem skór Esther Wildingto poruszająca powieść o siostrzanej więzi, o miłości i o przemianie.","Sensacyjne i thrillery, Powieść zagraniczna"
