Link,Rodzaj (nośnik),Dział,Autor,Tytuł,Tytuł originału,Język,Wydawca,Rok wydania,Rodzaj oprawy,Wymiary,Liczba stron,Ciężar,Wydano,ISBN,EAN/UPC,Image,Description,Kategoria
/pl/potega_ochronna_feng_shui-9788383018393,książka / book,Książki i czasopisma / Books and periodicals,Marie Diamond,Potęga ochronna Feng Shui,Your home is a vision board,angielski,Studio Astropsychologii,2025,Miękka,14.0x20.0,272,"0,32 kg",30.05.2025,9788383018393 (9788383018393),9788383018393,/img/product_images_new/645/1265645_01_potega_ochronna_feng_shui.300.jpg,"Ten przewodnik pokazuje, na czym polega praca z energią i jak możesz wykorzystać feng shui w domu, aby poprawić swoje życie. Dzięki połączeniu filozofii Wschodu i nowoczesnych metod manifestacji, Autorka uczy, jak usunąć blokady energetyczne, które mogą utrudniać osiąganie sukcesu i dobrobytu. Znajdziesz tu praktyczne wskazówki dotyczące oczyszczania energetycznego, wykorzystania w feng shui obrazów z wodą do przyciągania pozytywnej energii oraz tworzenia tablicy wizualizacyjnej, która pomoże ci skupić się na swoich celach. Jeśli chcesz przyciągnąć więcej pieniędzy i harmonii do swojego życia, dowiesz się, jak skuteczna praca z energią może odmienić twoją codzienność. W książce znajdziesz również terapie wspierające balans energetyczny i wskazówki z dziedziny ezoteryki, które pomogą ci lepiej zrozumieć wpływ przestrzeni na twoje samopoczucie.","Poradniki, Zdrowie i uroda, Zdrowie. Uroda, Dom. Gospodarstwo domowe, Feng shui"
/pl/gdy_powroca_kanarki-9788308086209,książka / book,Książki i czasopisma / Books and periodicals,Laura Barrow,Gdy powrócą kanarki,Call the Canaries Home,polski,Literackie,2025,Miękka ze skrzydełkami,14.5x20.7,378,"0,43 kg",18.06.2025,9788308086209 (9788308086209),9788308086209,/img/product_images_new/900/1355900_01_gdy_powroca_kanarki.300.jpg,"300 tysięcy czytelników od momentu wydania i kilkanaście tysięcy najwyższych 5-gwiazdkowych ocen na Amazonie! #1 Kindle Bestseller w kategorii Sisters Fiction oraz Friendship Fiction #1 Amazon Bestseller w kategorii Sibling Fiction   Trzy skłócone siostry i ich nadopiekuńcza babcia spotykają się w rodzinnym miasteczku w Luizjanie, by zmierzyć się z nierozwiązaną zagadką sprzed lat. Szczera powieść o rodzinie, żalu, tajemnicach i przebaczeniu, która urzeknie czytelniczki Valérie Perrin, Kristin Hannah i Delii Owens. Savannah miała cztery lata, kiedy jej siostra bliźniaczka, Georgia, zaginęła bez śladu, co doprowadziło do rozpadu rodziny. Dwadzieścia osiem lat później przekonuje starsze siostry, Rayanne i Sue Ellen, aby dotrzymały paktu zawartego w dzieciństwie i wspólnie odkopały kapsułę czasu, którą ukryły na starym podwórku. Jednak powrót do domu oznacza konfrontację z duchami przeszłości i… upartą babcią Marylynn. Czy dziwna stara fotografia odnaleziona w blaszanej puszce pozwoli im wreszcie odkryć tajemnicę? A co, jeśli prawda otworzy stare rany zamiast przynieść ukojenie? W parne noce na mokradłach Luizjany śpiewają nie tylko cykady. Czasem słychać też echo dawno minionych wydarzeń.","Powieść zagraniczna, Społeczno-obyczajowa"
/pl/zauroczenie-9788384020159,książka / book,Książki i czasopisma / Books and periodicals,Krystyna Mirek,Zauroczenie,,polski,Filia,2025,Miękka,13.5x20.5,352,"0,36 kg",23.04.2025,9788384020159 (9788384020159),9788384020159,/img/product_images_new/352/1365352_01_Zauroczenie.300.jpg,"CZASEM JEDNA POZORNIE DROBNA DECYZJA MOŻE ZMIENIĆ LOS CAŁEJ RODZINY. Matylda Sawicka nie zdaje sobie sprawy, czym ryzykuje, kiedy postanawia wynająć pewnej samotnej mamie dom swoich rodziców. Gdy młoda kobieta wkracza do jej życia, zmienia się wszystko. Los dwóch dorosłych synów, męża, a nawet psa. Jakby tych problemów było mało, pojawia się jeszcze tajemnica ukrytego w starym domu złota, o którym krąży wiele opowieści, ale nikt nie wie, która z nich jest prawdziwa. Zauroczenie zbiera swoje żniwo, bo tak trudno odróżnić je od prawdziwej miłości… A konsekwencje pomyłki potrafią być poważne w skutkach. Czy Jakub, Kacper, Matylda i Ignacy będą umieli podjąć właściwe decyzje? Czy tylko Karo, ich piękny pies, który zakochał się po raz pierwszy w życiu, wie, jak się walczy o miłość? Daj się uwieść losom nietuzinkowych bohaterów i zanurz w pięknej historii o zauroczeniu, które może przerodzić się w miłość. Nie tylko w bajkach…","Powieść polska, Społeczno-obyczajowa, Literatura kobieca"
/pl/co_nam_zostawil-9788381354851,książka / book,Książki i czasopisma / Books and periodicals,Morgan Dick,Co nam zostawił,Favourite Daughter,polski,Otwarte,2025,Miękka ze skrzydełkami,13.5x20.5,368,"0,335 kg",04.06.2025,9788381354851 (9788381354851),9788381354851,/img/product_images_new/346/1418346_01_co_nam_zostawil.300.jpg,"Dwie kobiety. Jeden testament. Tajemnica, która zmieni wszystko. Arlo jest terapeutką, uczy ludzi, jak radzić sobie z bólem. Wie, co powiedzieć, gdy ktoś czuje się niewidzialny. Umie przekonać, że dzieciństwo nie definiuje całego życia. Ale kiedy umarł jej ojciec, cała ta wiedza przestała mieć znaczenie. Zwłaszcza gdy okazało się, że wykreślił Arlo z testamentu. W tym samym czasie Mickey, przedszkolanka z bagażem trudnych doświadczeń, niespodziewanie dowiaduje się, że została w tym testamencie uwzględniona. Jednak aby dostać spadek, musi spełnić jeden warunek – odbyć serię sesji terapeutycznych u Arlo. Żadna z nich nie wie, że są siostrami. Obie mierzą się z żalem do ojca – jedna za to, że ją porzucił, druga za to, że odrzucił ją w ostatniej chwili. Spotkanie zmusza je do konfrontacji z przeszłością i odpowiedzi na pytanie, czym tak naprawdę jest rodzina. Z każdym kolejnym spotkaniem granice między pacjentką a terapeutką się zacierają, a prawda, którą odkrywają, okazuje się trudniejsza do zaakceptowania, niż mogły przypuszczać. „To co nam zostawił"" to poruszająca historia o rodzinnych więziach, trudnych wyborach i odwadze, jakiej potrzeba, by otworzyć się na nowe. To opowieść o nas wszystkich – o tym, co robimy, by zasłużyć na czyjąś miłość, o tym, co boli najbardziej, i o tym co zostaje, kiedy już nie mamy do kogo zadzwonić. Morgan Dick to to kanadyjska pisarka. Publikowała opowiadania oraz artykuły na łamach licznych magazynów i portali, między innymi „Grain”, „Carousel”, „Geist”, „The New Quarterly” i CBC. Jej twórczość była wielokrotnie nagradzana i wyróżniana w konkursach literackich. Gdy nie pisze, wędruje po szlakach w Górach Skalistych lub biega na nartach.","Powieść zagraniczna, Społeczno-obyczajowa"
/pl/ciemiezyca-9788381354806,książka / book,Książki i czasopisma / Books and periodicals,Maria Gąsienica-Zawadzka,Ciemiężyca,,polski,Otwarte,2025,Miękka ze skrzydełkami,13.5x20.5,400,"0,38 kg",18.06.2025,9788381354806 (9788381354806),9788381354806,/img/product_images_new/345/1418345_01_ciemiezyca.300.jpg,"Nowa powieść autorki bestsellera „Gniew halnego”! Po latach nieobecności Anka wraca do rodzinnego domu w Zakopanem. Jej matka miała wypadek i potrzebuje opieki. Mimo że łączą je bardzo złe relacje, Anka postanawia jej pomóc. Drzwi starego domu otwierają jednak coś więcej niż tylko przestrzeń – budzą wspomnienia, których nie da się już ignorować. Atmosfera zagęszcza się z każdym dniem, a napięcie między kobietami narasta. Miłość miesza się z gniewem, poczucie obowiązku z tłumioną krzywdą… a stąd już tylko krok do tragedii. W cieniu narastającego konfliktu Anka poznaje dwóch mężczyzn – Chrystiana, barmana uwikłanego w skomplikowaną relację, oraz Bartka, przewodnika górskiego próbującego wyrwać się z małżeństwa, w którym się dusi. Ich przypadkowe spotkanie doprowadza do paktu trójki ludzi, którzy rozumieją się lepiej, niż by chcieli. „Ciemiężyca” to duszący, intensywny thriller psychologiczny o relacjach, od których nie da się uciec. O traumie, która nigdy nie znika. I o tym, że największe niebezpieczeństwo czai się bliżej, niż myślimy. To powieść, która niepokoi i przyspiesza oddech aż do ostatniej strony. MARIA GĄSIENICA-ZAWADZKA urodziła się w Zakopanem, ukończyła arabistykę na Uniwersytecie Jagiellońskim, jest specjalistką do spraw PR i licencjonowaną pilotką wycieczek. Mieszka pod Giewontem z mężem i dwoma psami. Jej powieść „Gniew halnego” została bardzo dobrze przyjęta przez czytelników.","Powieść polska, Sensacyjne i thrillery"
/pl/moc_uziemienia-9788382729054,książka / book,Książki i czasopisma / Books and periodicals,Laura Koniver,Moc uziemienia,The Earth Prescription,polski,Vital,2025,Miękka,14.5x20.5,272,"0,345 kg",20.06.2025,9788382729054 (9788382729054),9788382729054,/img/product_images_new/064/1421064_01_moc_uziemienia.300.jpg,"Czy wiesz, że kontakt z ziemią może znacząco poprawić twoje zdrowie i samopoczucie? Uziemianie się, czyli świadome łączenie z energią Ziemi poprzez chodzenie boso, to jedna z najprostszych i najskuteczniejszych terapii naturalnych. Badania pokazują, że pomaga ono redukować stany zapalne, wzmacnia odporność, poprawia jakość snu i przynosi ulgę w stresie. W tej książce znajdziesz nie tylko naukowe dowody na skuteczność tej metody, ale także praktyczne wskazówki i inne sposoby na stres, wspierające organizm każdego dnia. Dowiesz się, jak aktywność fizyczna w połączeniu z naturalnymi technikami może przywrócić harmonię ciału i umysłowi. Zdejmij buty i poczuj energię Ziemi!","Poradniki, Zdrowie i uroda, Zdrowie i uroda, Medycyna, Choroby. Terapia. Leki, Terapia. Opieka nad chorym. Rehabilitacja. Fizjoterapia, Medycyna niekonwencjonalna"
/pl/miedzy_koncem_a_poczatkiem-9788383671406,książka / book,Książki i czasopisma / Books and periodicals,Jojo Moyes,Między końcem a początkiem,We All Live Here,polski,Znak JednymSłowem,2025,Miękka,14.4x20.5,512,"0,554 kg",18.06.2025,9788383671406 (9788383671406),9788383671406,/img/product_images_new/730/1423730_01_miedzy_koncem_a_poczatkiem.300.jpg,"Najnowsza powieść Jojo Moyes, autorki „Zanim się pojawiłeś” WARTO DAĆ DRUGĄ SZANSĘ MIŁOŚCI, ALE NAJWAŻNIEJSZE, ŻEBY DAĆ JĄ SAMEJ SOBIE. Lila, autorka bestsellerowego poradnika o związkach, sądziła, że już dawno dostała od życia swój wymarzony happy end. I dokładnie wtedy mąż porzucił ją dla innej kobiety. Po tym ciosie Lila nie potrafi stanąć na nogi. Jej córki akurat wkraczają w okres buntu, wspólny dom się rozpada, a wydawca naciska na oddanie tekstu nowej książki. Ale jak Lila ma pisać o szczęśliwej miłości, skoro codziennie zasypia samotnie? Kiedy w jej życiu pojawiają się niespodziewanie dwaj mężczyźni, okazuje się, że uczucia z wiekiem wcale nie stają się prostsze. Najwyższa pora, by pozorny koniec świata zamienić w początek nowego życia.","Społeczno-obyczajowa, Powieść zagraniczna"
/pl/rozdzieleni_tom_2-9788367572781,książka / book,Książki i czasopisma / Books and periodicals,Iwona Feldmann,Rozdzieleni Tom 2,,polski,Krople Czasu,2025,Miękka barwione brzegi,14.0x20.5,354,"0,38 kg",09.06.2025,9788367572781 (9788367572781),9788367572781,/img/product_images_new/961/1438961_01_rozdzieleni_tom_2.300.jpg,"W 1947 roku Aniela wciąż czeka na powrót swoich dzieci z przymusowych robót w Niemczech. Nie zdaje sobie sprawy, że nie jest na to gotowa. Czy po tym, czego się dowie, w jej sercu zostanie tylko wyrwa wielka jak lej po bombie? Czasy współczesne, Londyn – Tarnowskie Góry. Anna jest załamana. Jej marzenia o londyńskim wernisażu rozsypały się w pył, a sprawy z Jamesem skomplikowały się do niewyobrażalnych rozmiarów. Na dodatek straciła pracę i wiarę w miłość, a u jej boku została tylko Gillian Hunter – synowa dziadka Johna. Czy razem uda im się odkryć, kto tak bardzo nienawidzi Annę, że konsekwentnie niszczy jej marzenia? W życiu Jamesa nagle wszystko się zmienia, a nad jego głowę nadciągają ciemne chmury. Może wypowiedziane kiedyś pospiesznie życzenie się spełni, a on wreszcie pozbędzie się kobiety, która tak zawładnęła jego sercem? Planowana zemsta nie smakuje już tak samo. A uczucia, które próbuje zagłuszyć, wracają z podwójną siłą. Przyjazd do Tarnowskich Gór jest niechcianą koniecznością, ale wizyta w mieście przodków i coroczne święto Gwarków robią na Jamesie ogromne wrażenie i pomagają zrozumieć, kim jest i czego pragnie. Czy znajdzie w sobie odwagę, by wypowiedzieć słowa, które mogłyby raz na zawsze zakończyć nieporozumienia? Problem w tym, że nieświadomie podejmie decyzję, która na zawsze zwiąże go z tą ziemią i wywróci do góry nogami życie zarówno Anny, jak i jego samego. A może w tym przypadku przewrotny los zdecyduje za nich? Co musi się stać, aby znów byli razem? Czy sekret, który skrywa Anna, zmieni wszystko, co między nimi zostało niewypowiedziane? Pełna emocji, niedopowiedzeń i wzruszeń opowieść o miłości, która potrafi przetrwać nawet największe burze. „Rozdzieleni” – saga rodzinna, w której uczucia są tak silne, jak więzy krwi.","Społeczno-obyczajowa, Powieść polska"
/pl/maluch_szuka_przyjaciela-9788310142535,książka / book,Książki i czasopisma / Books and periodicals,"Izabela Mirkut , Artur Nowicki",Maluch szuka przyjaciela,,pol,NASZA KSIĘGARNIA,2025,Twarda,20.0x26.0,32,"0,325 kg",18.06.2025,9788310142535 (9788310142535),9788310142535,/img/product_images_new/506/1448506_01_maluch_szuka_przyjaciela.300.jpg,"Nowa seria książeczek z bohaterami bestsellerowego ""Opowiem ci, mamo, co robią auta"" Artura Nowickiego!  Maluch sobie piłkę podrzuca kołami.  Inni się na pewno bawią, lecz nie sami.  Maluch ma zabawki, ma pomysłów wiele,  lecz by się przydali jeszcze przyjaciele.  Czy wiecie, że autka, zupełnie jak dzieci, najbardziej lubią wspólne figle? Maluch udaje się na plac zabaw! Tam spotka mnóstwo kolegów, którzy chętnie się z nim pobawią. Będzie głośno i radośnie, a na dodatek z zachowaniem podstawowych zasad bezpieczeństwa! Izabela Mikrut, autorka wiersza, i Artur Nowicki, twórca ilustracji, zapraszają do świata samochodów.  Iza Mikrut – ćwierć wieku osiągnęła kilka lat temu i ciągle się starzeje. Optymistycznie nastawiona do życia. Biegle czyta i pisze, niechętnie biega. Bajki najpierw przeżywa, a później zapisuje. Autorka . Strasznie trudnych wierszyków oraz Słoni na pontonie. Uwielbia siatkówkę, nicnierobienie i zwierzęta futerkowe. Z okna fotografuje zachody słońca (bo ze wschodami za dużo zachodu, a zresztą ma okno nie od tej strony). Czasami się zamyśla… Artur Nowicki – jako chłopiec marzył, żeby zostać pilotem, dlatego najczęściej rysował samoloty. Później chciał być czołgistą i zaczął rysować same bitwy pod Studziankami. Myślał też o karierze krawca, ale nic z tego nie wyszło. Tata łamał sobie głowę, co z niego wyrośnie, a mama często mówiła, że chyba ksiądz, lecz nieznane są źródła tego pomysłu. Ostatecznie ukończył szkołę średnią jako mechanizator rolnictwa. Nie zdążył jednak popracować w zawodzie, bo zrozumiał, że to, co lubi najbardziej, to malowanie. Dlatego zdecydował się na studia na Wydziale Wychowania Artystycznego WSP w Częstochowie (obecnie Akademia Jana Długosza). W 1993 roku otrzymał dyplom z wyróżnieniem w pracowni prof. Jerzego Filipa Sztuki. Od ponad dwudziestu lat tworzy ilustracje do czasopism i książek dla dzieci. Organizuje i prowadzi spotkania oraz warsztaty twórcze dla dzieci i młodzieży. Mieszka z rodziną na wsi. Spędza dużo czasu w pracowni, gdzie wymyśla i rysuje bohaterów kolejnych książek.",Dla dzieci i młodzieży
/pl/ojej-_wazne_rzeczy-9788310142283,książka / book,Książki i czasopisma / Books and periodicals,Anna Jankowska,"Ojej, ważne rzeczy!",,pol,NASZA KSIĘGARNIA,2025,Twarda,20.5x25.0,48,"0,33 kg",18.06.2025,9788310142283 (9788310142283),9788310142283,/img/product_images_new/502/1448502_01_ojej-_wazne_rzeczy.300.jpg,"Nowa seria do zabawy i czytania dla dzieci w wieku przedszkolnym. „Aktywne czytanie PLUS”, czyli czytanie i działanie! Trzeba coś policzyć, wytężyć wzrok, poszukać słów, a nawet pomachać książką nad głową. Właśnie takie aktywne czytanie spowoduje, że mali czytelnicy nie tylko poznają przygodę, lecz także biorą w niej aktywny udział. Poza zabawami dzieci, które próbują już czytać samodzielnie, znajdą komiksowe dymki na każdej stronie – wyraźna czcionka i mało tekstu – idealnie, by od nich zacząć! Kto wie, może potem dzieci będą chciały przeczytać same całą książkę? W tej części razem z kotem Czarusiem dowiemy się, czym są ważne rzeczy i gdzie ich szukać. Nazywam się Anna Jankowska. Jestem pedagożką, trenerką szkoleń, autorką książek i mamą. Na co dzień łączę pasję do literatury dziecięcej z wychowaniem wspierającym, dzieląc się pomysłami i przemyśleniami na blogu . Wierzę, że odpowiednio dobrane książki mogą pomóc dzieciom lepiej zrozumieć siebie i otaczający świat. Nie siadam do czytania bez kubka dobrej kawy, a wolny czas poświęcam na hodowanie pomidorów. Każdy krzaczek jest inny i wymaga dużo troski… zupełnie jak dzieci!","Dla dzieci i młodzieży, Dla dzieci i młodzieży, Dzieci do lat 6"
/pl/sobota_najgorszy_tydzien_zycia-9788310142061,książka / book,Książki i czasopisma / Books and periodicals,"Eva Amores , Matt Cosgrove",Sobota Najgorszy tydzień życia,Worst Week Ever: Saturday,eng,NASZA KSIĘGARNIA,2025,Miękka,14.0x17.7,192,"0,18 kg",18.06.2025,9788310142061 (9788310142061),9788310142061,/img/product_images_new/505/1448505_01_sobota_najgorszy_tydzien_zycia.300.jpg,"Czy kiedykolwiek mieliście zły tydzień? Antek Fert właśnie taki ma! I to najgorszy w życiu! Przetrwał już popaprany PONIEDZIAŁEK, wredny WTOREK, świrniętą ŚRODĘ, cuchnący CZWARTEK i popaprany PIĄTEK. Czyli pora na miły, relaksujący weekendzik, tak? NIE, ponieważ nadciąga SOBOTA i Antek musi przetrwać apokalipsę zombie… a przecież mieszka obok cmentarza! Kolejny tom przezabawnej serii, a w nim: żenujące sytuacje, niewybredny humor oraz zatrważająca liczba wpadek głównego bohatera! Eva Amores jest graficzką i fotografką. Pracowała dla opery w Sydney i ABC. Pochodzi z Filipin, a do Australii przeprowadziła się w liceum. Lubi buty, podróże i jeszcze raz buty. Matt Cosgrove jest autorem i ilustratorem bestsellera „Macca the Alpaca” i serii „The Epic Fail Tales”. Urodził się i wychował w zachodnim Sydney. Lubi czekoladę, unikanie ludzi i więcej czekolady. Eva i Matt poznali się dwadzieścia pięć lat temu na studiach, gdy przypadkiem pracowali nad projektem w tej samej grupie. Od tej pory nie przestają ze sobą współpracować. Mają na koncie dużo obiadów, ciast, bałaganu, błędów, wspomnień, złych decyzji odzieżowych i dwie prawdziwe istoty ludzkie, ale to jest ich druga wspólna książka. W czasach lockdownu, gdy na świecie zrobiło się trochę ponuro, mogli zająć się wypiekiem chleba albo nałogowym oglądaniem Netfliksa, ale nie – postanowili stworzyć cykl „Najgorszy tydzień życia”. (Tak wyszło, sorki).",Dla dzieci i młodzieży
/pl/strazniczka_feniksa_barwione_brzegi-9788368352221,książka / book,Książki i czasopisma / Books and periodicals,S. A. MacLean,Strażniczka feniksa,The Phoenix Keeper,polski,StoryLight,2025,Miękka barwione brzegi,14.0x21.0,480,"0,45 kg",,9788368352221 (9788368352221),9788368352221,/img/product_images_new/224/1451224_01_strazniczka_feniksa_barwione_brzegi.300.jpg,"Co może się zdarzyć w zoo pełnym mitycznych stworzeń? WITAJCIE W ZOO SAN TAMCULO, DOMU MAGICZNYCH ZWIERZĄT! Aila przez całe życie marzyła o ratowaniu feniksów. Zarywała noce, aby ukończyć studia na znanym z zaciekłej konkurencji wydziale ochrony środowiska. Nie było łatwo: zaliczyła kilka nieudanych romansów i musiała się mierzyć z lękiem społecznym, a także ze swoją rywalką: nieznośnie piękną irytująco błyskotliwą Lucianą. Jakimś cudem jej się udało. Dostała wymarzoną pracę opiekunki feniksów w znanym na całym świecie zoo w San Tamculo. Ma tu do wypełnienia poważną misję: musi ocalić od wyginięcia zagrożony gatunek feniksa silimalskiego. Wymaga to jedynie poradzenia sobie z trzema fundamentalnymi problemami: 1. Aila nie potrafi zachowywać się racjonalnie w obecności Connora, czarującego opiekuna smoków. 2. Jej plany reaktywacji programu rozmnażania feniksów torpeduje atak kłusowników na sąsiednie zoo. 3. Najlepiej by było, gdyby sprzymierzyła się z lokalną gwiazdą, uwielbianą przez wszystkich opiekunką gryfów, prowadzącą pokazy w najpopularnieszej sekcji zoo… …tak, chodzi oczywiście o Lucianę. Strażniczka feniksa to epickie fantasy tętniące życiem mnóstwa wspaniałych mitycznych stworzeń — od smoków i jednorożców po kelpie i krakeny. To historia rodem z powieści Travisa Baldree'ego czy Joanny W. Gajzler, łącząca klimat przygody z ciepłem i urokiem współczesnego romansu.","Fantastyka, Fantasy"
/pl/kultor-9788382528305,książka / book,Książki i czasopisma / Books and periodicals,Artur Urbanowicz,Kultor,,polski,Czarna owca,2025,Twarda,13.5x21.5,760,"0,935 kg",21.05.2025,9788382528305 (9788382528305),9788382528305,/img/product_images_new/267/1451267_01_Kultor.300.jpg,"Wyczekiwany powrót na Suwalszczyznę autora bestsellerowego Inkuba. Straż Ochrony Rodziny to fundacja, która pomaga ofiarom sekt. Ja i mój Przyjaciel zajmujemy się najbardziej niebezpiecznymi przypadkami. Uwalniamy zastraszonych adeptów z grup psychomanipulacyjnych, rozbijamy je, infiltrujemy, zdobywamy informacje oraz dowody popełnionych przestępstw. Sami kiedyś z jednej uciekliśmy, więc znamy od podszewki techniki manipulacji, indoktrynacji, kontroli umysłu i prania mózgu. Pewnego dnia zwraca się do nas o pomoc przedsiębiorca, którego córka zaginęła bez wieści. Jedyny trop w sprawie prowadzi do tajemniczej społeczności z Suwalskiego Parku Krajobrazowego. Dziewczyna postanowiła zbadać ją w ramach swojej pracy magisterskiej i od tamtej pory nie daje znaku życia. Kultyści, wszyscy o jednolitym, nienaturalnie bladym kolorze skóry, wierzą ponoć w drugiego Syna Bożego. Ich niesamowity, dom z kolorowymi witrażami w oknach góruje nad kotliną, która przypomina krater po meteorycie. Ziemia ta zdaje się emanować pradawną magią. Kusi. Przyciąga. Pochłania niczym czarna dziura. Ona, dom i wyznawcy to jedność. Całość. Jedna tożsamość. Kim tak naprawdę jest ich guru? Wytrawnym manipulatorem? Szarlatanem? Czarownikiem podszywającym się pod nową postać Boga? A może najprawdziwszym Antychrystem? Dlaczego porwał niewinną studentkę? Czy uda nam się ją odnaleźć? I czy fakt, że kiedyś sami należeliśmy do sekty, jest naszą siłą, czy słabością...?  Artur Urbanowicz (ur. w 1990 w Suwałkach) — pisarz literatury grozy. Z wykształcenia matematyk, z zawodu korpo szczur i wykładowca akademicki, z charakteru chorobliwy perfekcjonista. Smykałkę do tworzenia rozmaitych historii odkrył w sobie jeszcze w dzieciństwie. Pierwszą powieść napisał w wieku czternastu lat. W opowieściach nie stroni od wątków obyczajowych i skłaniających do głębszych przemyśleń. Wnikliwy obserwator i słuchacz. Wychodząc z założenia o rozrywkowej funkcji literatury, w tekstach stawia na lekkość, chce bawić i manipulować czytelnikiem oraz obowiązkowo na końcu zaskoczyć. Autor niezwykle popularnych i nagradzanych powieści: Gałęziste (2016, 2019), Grzesznik (2017, 2021), Inkub (2019), Paradoks, (2020), Deman (2022).","Powieść polska, Sensacyjne i thrillery"
/pl/lamiglowki_bystrzaka_znajdz_roznice-9788383880259,książka / book,Książki i czasopisma / Books and periodicals,,Łamigłówki bystrzaka. Znajdź różnice,,polski,Zielona Sowa,2025,Miękka,20.0x28.8,24,"0,135 kg",18.06.2025,9788383880259 (9788383880259),9788383880259,/img/product_images_new/513/1459513_01_lamiglowki_bystrzaka_znajdz_roznice.300.jpg,"Pomóż dziecku pogimnastykować umysł i odkryć w sobie bystrzaka! Zeszyty z cyklu „Łamigłówki bystrzaka” to zbiory różnorodnych łamigłówek pozwalających na ćwiczenie zdolności matematycznych, rozwijanie spostrzegawczości oraz umiejętności logicznego myślenia. W książkach dodatkowo pojawia się mnóstwo ciekawostek o otaczającym nas świecie. Zeszyty zostały podzielone na poziomy – na początku rozgrzewka w postaci prostych zadań. Stopniowo pojawiają się coraz trudniejsze wyzwania. Na końcu dziecko znajdzie odpowiedzi.","Dla dzieci i młodzieży, Zabawki, Hobby. Rekreacja, Gry i zabawy towarzyskie. Łamigłówki. Szachy. Karty"
/pl/lamiglowki_bystrzaka_wyszukiwanki-9788383880266,książka / book,Książki i czasopisma / Books and periodicals,,Łamigłówki bystrzaka. Wyszukiwanki,,polski,ZIELONA SOWA,2025,Miękka,20.0x28.8,24,"0,135 kg",18.06.2025,9788383880266 (9788383880266),9788383880266,/img/product_images_new/514/1459514_01_lamiglowki_bystrzaka_wyszukiwanki.300.jpg,"Pomóż dziecku pogimnastykować umysł i odkryć w sobie bystrzaka! Zeszyty z cyklu „Łamigłówki bystrzaka” to zbiory różnorodnych łamigłówek pozwalających na ćwiczenie zdolności matematycznych, rozwijanie spostrzegawczości oraz umiejętności logicznego myślenia. W książkach dodatkowo pojawia się mnóstwo ciekawostek o otaczającym nas świecie. Zeszyty zostały podzielone na poziomy – na początku rozgrzewka w postaci prostych zadań. Stopniowo pojawiają się coraz trudniejsze wyzwania. Na końcu dziecko znajdzie odpowiedzi.","Zabawki, Dla dzieci i młodzieży, Hobby. Rekreacja, Gry i zabawy towarzyskie. Łamigłówki. Szachy. Karty"
/pl/dom_much-9788383383309,książka / book,Książki i czasopisma / Books and periodicals,Graham Masterton,Dom much,House of Flies,polski,Rebis,2025,Miękka,12.8x19.7,304,"0,285 kg",03.06.2025,9788383383309 (9788383383309),9788383383309,/img/product_images_new/290/1464290_01_dom_much.300.jpg,"Piąty tom cyklu z Patel i Pardoe – parą detektywów policji londyńskiej. Śmierć pastora jest początkiem całej serii przerażających wydarzeń, coraz dziwniejszych i bardziej szokujących – kolejni duchowni tracą życie, znikają ciała z zakładu pogrzebowego, zwłoki wychodzą z grobów. Do tego za każdym razem na miejscu przestępstwa pojawiają się muchy – setki, tysiące, czasem nawet miliony agresywnych, wściekle bzyczących much. Śledztwo prowadzą wytrawni specjaliści od nietypowych spraw – detektywi Dżamila Patel i Jerry Pardoe. Czy za tymi zbrodniami stoi człowiek z krwi i kości? Kim jest uchwycona przez kamery z monitoringu tajemnicza postać? Dżamila i Jerry muszą jak najszybciej rozwiązać te zagadki, zwłaszcza że także ich samych zaczynają prześladować muchy…","Horror, literatura grozy, Powieść zagraniczna"
/pl/czerwony_ptak_wilczy_dwor_ilustrowane_brzegi-9788383435862,książka / book,Książki i czasopisma / Books and periodicals,Maja Kołodziejczyk,Czerwony Ptak Wilczy Dwór barwione brzegi,,polski,HARDE,2025,Twarda barwione brzegi,14.5x20.5,656,"0,60 kg",04.06.2025,9788383435862 (9788383435862),9788383435862,/img/product_images_new/025/1472025_01_czerwony_ptak_wilczy_dwor_ilustrowane_brzegi.300.jpg,"W złoto i srebro kroczył odziany, mając pod sobą zamek karciany. Kail Karov żyje w ogarniętym wojną, okupowanym kraju. Aby przetrwać, musiał porzucić marzenia o karierze muzycznej i dostosować się do panujących warunków. Jego codzienność skupia się wokół pracy kelnera i drobnych działań dywersyjnych. Wszystko zmienia się, gdy w trakcie niespodziewanej kontroli chłopak zostaje wydany przez bliską osobę i schwytany przez wrogich żołnierzy.  Charles Vogel jest oficerem, należy do szanowanej, arystokratycznej rodziny. Po powrocie z frontu zdarzyło się jednak coś, co całkowicie odebrało mu dotychczasowy spokój. Aby zapomnieć o przeszłości, wyrusza do Kasserii, kraju, w którym żyje Kail. Kiedy na swojej drodze spotyka Karova, równie pokiereszowanego przez los jak on sam, w jego głowie pojawia się pomysł na zemstę.  Mocna, emocjonująca powieść, która przeniesie cię do innego świata, ale czy faktycznie jest on tak różny od naszego?","Powieść polska, Fantastyka, Fantasy"
